id,rating,date_time,user_name,title,body,response
94,1,2019-07-25T01:43:30.000Z,heartagramvalo777,Money grab at its finest. Complete 🐴💩,Pretty much a completely useless app unless you pay for the subscription. There are other free apps that allow you to more without getting the subscription. Can't set up the intermittent fasting without paying. Can't use a fitness tracker without paying. Deleted my account after less than 5 minutes trying it out. I'll bet you have to pay to use the scanner to scan food. Why even offer this as a free app of you're just going to make people pay to get even basic functionality. What a despicable company.,
95,5,2020-12-30T09:38:05.000Z,냘니ㅣㅘ래니,iphone widget not working,"I have been using this app for about half year now and it working perfectly! However, recently it get updated and after that yazio widget is not showing up correctly. I don’t know its just my phone problem... so if its app problem, i hopefully get fix it soon! Thank u!",
96,2,2020-10-02T15:49:03.000Z,Mattc867,Does not accurately record alcohol,"The app makes you enter carbs, fat, and protein content for a new item and makes sure that the amounts you enter for these nutrients jive with the total calories you enter. However, alcohol has calories and there is no input field for alcohol as a nutrient. The app is programmed to not accept the entry of there is a mismatch and does not allow entry of cal from Alcohol. You get a message that says “the total calories does not match the nutrients”. Calories from alcohol should be a factor in the math check that the app is doing.","Hi,"
97,4,2020-06-24T15:35:45.000Z,Pat down 80 lbs,"Great app, one flaw","I LOVE this app, it has helped me loose 80lbs and I could not be more grateful. One MINOR thing that give me a MAJOR headache is how difficult it is to favorite foods. I have a very simple solution. The app currently has a feature that if you swipe left on a food you can delete it from your meal, breakfast for example, JUST ADD A FEATURE THAT IF YOU SWIPE RIGHT YOU FAVORITE THE FOOD. Omg it would save me so much time and headache, you have no idea. PLEASE MAKE IT HAPPEN","Hi,"
98,3,2019-10-20T09:37:03.000Z,ValentinJR,Good could be better,"My only issues with the app is that it has a week search database and if I add a food and barcode it says it’s taking my measurements and serving... but when it’s all said and done it’ll only register the ounce unit and defaults back to 1oz. If you fix those two things, add way more popular Whole Foods brands, then I’d gladly give 5 Stars. One of your competitors has a huge database. But I came to you hoping for something better... don’t disappoint 🙏",
99,2,2020-05-11T22:03:33.000Z,MS&APPL4LIFE,Puhlease!,"Paid $25 to not have it even come close to other apps abilities to read bar codes. Something simple as Targets brand “everyday” is spotty at best and even Corona Hard Seltzer doesn’t display (yes, it’s entirely possible to be on a keto diet and drink alcohol). Even when adding the Corona Hard Seltzer manually, your algorithm is clearly flawed (that, or Corona is straight up lying). Don’t believe me? Try to manually add a Corona Hard Seltzer into this app. Not looking for a refund. Simply update your abilities to read current bar codes and fix your algorithm.","Hi,"
100,4,2018-04-19T05:32:24.000Z,Cmickquick,Odd measurement,"App is really well constructed and easy to a use. I am not a big fan of the way they do food measurement. I want to be able to log that I am having one serving of an item and a lot of times it won’t have the serving size, just random weight measurements.",
101,1,2019-04-03T22:12:23.000Z,Lisa5127,I regret paying for the premium plan!,I have been using MyFitnessPal for a long time. I have also been stuck at the same weight for a long time. I thought the change of program might help me get going again.,
102,1,2019-04-27T19:22:39.000Z,Shepherdess86,Horrible app don’t try,"They make you think you HAVE to subscribe. I didn’t see any option to not subscribe to pro. So I thought I’d give it a try. The description sounded great. But the recipe ingredients look really simple and not very good at all, the timer for when to eat and when to stop is nice but certainly not worth the pro subscription and their food management system needs some serious work! I have no idea how many oz of half and half I used in my tea this morning, but I do know how many tbs!  There is just a serious lack in options.","Hey, thanks for your feedback! We are currently putting a lot of effort into our food database, so the quality should rise very soon! A list of all advantages of PRO can be found here: https://help.yazio.com/hc/en-us/articles/208847005-What-are-the-advantages-of-PRO-"
103,5,2020-10-23T06:12:03.000Z,daisy.phng,Highly recommend!!!,"This app really works! You use together with a food scale for more accurate counting results. Input English data will be more accurate than other languages i guess. I still have to check on USDA database because sometimes data on the app is not correct. But overall, it works!!!!",
104,5,2019-12-24T18:26:03.000Z,Wolfie T,Get it- it actually works.,"I got the PRO version, did what the app said, and lost 10lbs in 6 weeks. That’s a nice and quick improvement for anyone who is overweight. All you do is log your meals and activity in the app. It makes you form good habits, and you naturally learn what you did wrong before. It’s also a nice looking app.",
105,4,2020-08-31T18:30:03.000Z,KeyzComeHere,Awesome App! Horrible customization!,"Absolutely love this app! Perfect for tracking food and water intake! My only dislike is the custom entry! It’s hard to select the correct serving size when only certain measurements are available, I.e I can never select 1 package! This prevents me from adding my own items in which throws my entire caloric counter off. Other than that the app works fine!","Hi,"
106,4,2020-07-25T01:19:06.000Z,Umm AbdulHameed,So far so good except one small problem,I love the app. I just started the keto diet and I track all my meals/water intake. My only issue is there seems to be a major discrepancy with the way sodium intake is logged. Some days it’s normal and some days it’s showing a sodium intake in the hundred thousands of mg. I’ve gone back to look at the foods I was eating and check the nutrition labels and it doesn’t add. Please look into this!,"Hi,"
107,3,2020-01-27T01:32:53.000Z,Rssgnl27,Yes and no...,I use the free version which is super handy. It has a lot of different foods in its database. But I’m wondering how accurate the calories are. Everything defaults to 3.53 ounces for some reason. One item I put in (Hannaford Tortilla chips) said 1 cup was over 2500 calories... which according to the label is inaccurate. Happens a lot actually. Serving size doesn’t match up to nutrition label on food. I’m trying not to cheat and a 100 calorie difference in a day can make or break it.,"Hi, Thank you for your feedback! In 2020, we are working on greatly improving the database for you. In the meantime, we would suggest using our verified items, which can be identified by the blue checkmark, and also creating your own foods. That would be a great help to us while we expand our database for the US. Thanks! Kind regards, Your YAZIO Team"
108,3,2021-04-16T11:32:43.000Z,Cmlittler,Accurate and Helpful,I like this one because you can customize/count macros. As long as you make sure to measure the food in real life this app will work for you. I,"Hi,"
109,5,2021-04-28T14:16:13.000Z,Nanas Grandbabied App,YAZIO Review,This app has everything I’ve been looking for however it is really difficult to get around and to set up new foods and things like that for some reason. I’m sure it’s operator problems but it’s new so hopefully I can get this under wraps but thank you so much it’s so important to me and I love the fasting!,
110,4,2018-06-03T15:52:19.000Z,raw517,"Overall, Great!",Great tracking app. Like that it integrates seamlessly with Apple Watch and tracks exercise. Has basically everything you need. It even gives recipes to try.,Hi!
111,3,2018-09-14T13:04:19.000Z,N Hall18,Good app but pay option annoying,"I’ve only used the app for a week, and it is great for tracking your meals. The search engine easily finds items that you eat, however you have to be careful that it is accurate because of the portions. However, the constant plugging of the pro option is irritating. So much so, I may decide to delete it and try to find another meal diary.",
112,4,2019-02-25T16:21:55.000Z,Itsalongwayhome,Few suggestions to make it a 5 Star App,"As a Pro-User, Yazio in general works great, but there are a couple of things that make it inferior to other calorie-tracker apps:",
113,5,2020-01-24T17:27:22.000Z,MarcusTzar,Great but Subscription Error?,"Love the app so far, but I just paid for year-long subscription and I’m still unable to access the PRO features. The payment did go through, and my phone is registering it as an active subscription. Is there something I’m missing?","Hi,"
114,2,2019-10-11T20:38:04.000Z,karsmom13,This app could be amazing,"Tried this app out because I was looking for something different after using MyFitnessPal for years. I absolutely love how aesthetically pleasing to the eye this app is. However, the food database needs a TON of work. My first day using it, the first 4 things I scanned had completely wrong nutrition info. The units also set up for many of the different foods are totally weird too. I think that if that database gets some work, that this is an app that I would use.",
115,2,2019-10-06T15:00:59.000Z,Hungstart,YAZIO has a long way to go,MY FITNESS PAL has been my food tracking app for several years now. Their database is fantastic and is growing all the time. 4 times out of 6 YAZIO has failed to pull correct data or any data sometimes.,
116,3,2019-10-24T00:40:23.000Z,Invertedblue,Not great food tracking,I thought being a paid app it would be better at food tracking. I’ve had to add several foods and when doing so I’ve noticed it doesn’t let me select custom serving sizes and when done by weight and fluid it defaults back to ounces even though I verified it was entered in grams. It won’t let me select the grams serving size. It is also missing potassium entry field when adding a new food.,
117,1,2019-09-27T23:19:59.000Z,weeble57,Don’t use and DON’t SUBSCRIBE!  Not intuitive and hard to use.,It looked like a great app and stupidly bought the subscription. I wasted an hour trying to enter today’s meals. They don’t let you change standard 1oz serving so if you try to add a food that’s in the list that’s more than one ounce then it multiplies the calories by the number of ounces. Help is no help. They won’t refund my subscription even though I only subscribed 30 minutes ago. Ripped off again. I should know better when something looks too good to be true.,
118,4,2019-06-18T16:00:22.000Z,og naenae,Good but everything could use improvements,I think it would make everything easier if we could upload a picture of packaging and what the food accually looks like to make stuff easier to find. Perhaps we could request edits for others entries so there isnt so many of the same option.,"Hi! You can always add suggestions and feature requests here: https://yazioen.featureupvote.com/ Kind regards, your YAZIO-Team"
119,3,2019-10-04T01:55:19.000Z,VTLaughter,Not as keto friendly as it seems + a few improvements needed,"The description made it sound like YAZIO is Keto friendly, but there’s more needed to get it there. I like the app but need a few adjustments for it to really be effective:",
120,2,2018-04-20T16:02:50.000Z,Unhappyparent11,Maybe I’m missing something,"When using the barcode scanner, it does not automatically enter the serving size.  It seems to default to 1 oz. servings of everything.  This is a pain and makes for difficult calorie tracking when most items I enter are not 1 oz.  Also having trouble with items that are measured in teaspoons, etc when the app only seems to offer Tbsp measurements. I feel like I downloaded a beta or something.",
121,2,2018-10-11T06:06:03.000Z,Rynaminski,Love the UI and Watch app. Dislike the database,"The UI is gorgeous and the Apple Watch app is a great way to add quick food or drink to your daily count. However, the food database is terrible. Most things I consume are either not on there or the serving size is only listed in grams. I end up spending hours manually adding food. Such a huge waste of time. The database in My Fitness Pal is much more accurate and quick. If you could combine that food database with this UI, it would be perfect.",
122,4,2019-01-23T17:16:09.000Z,majpwi193,Almost perf,I really like this app because i can personalize to the diet plan i chose and it calculates everything for me. I also like that i can add food that they don’t have. There are a few glitches like when i press the + sign to add whatever i need it doesn’t work i have to go to my main screen and add things there but besides that i like it,"Hi, thanks for the feedback! The issue is solved with version 5.5.4, sorry for any inconvenience! Kind regards, your YAZIO-Team"
123,5,2021-05-24T05:37:04.000Z,ur FBI agent watching u,i have a problem,so i’m a ten year old well actually i’m gonna be 11 in three days but anyways.. when i went to weight it was 66lb+ and i’m 41.1 lb which is a problem and don’t reply saying i’m ruining my body but really society is and i’m just trying to be perfect but really ended up being really unhealthy and ruining my body. i am short but thats besides the point. i just need to loose weight but i can’t bc my weight isn’t there now what am i gonna do i need to loose weight. i’m still probably just gonna go the lowest but that would be lying. pls make the weight lower for me pls.,
124,3,2019-12-10T02:58:38.000Z,BenjiT15,Not an all one,"I’d hoped to be able to use this in place of two apps I use, one for carb/diet tracking and one for fasting since I do both.","Hi! You can change your macro goals easily under Profile - Settings - My Goals - Nutrition Goals. Unfortunately, it is not yet possible to change the app to net carbs, sorry!"
125,1,2019-08-09T23:14:32.000Z,DontWasteYo$,App needs lots of work!,"Confusing to add food to a personal list of food. Needs a separate tab that allows you to create personal food items. Needs a better conversion tool. Cannot delete a food after you’ve created it to your personal list of foods. Adds exercise calories lost into food calories eaten which makes no sense. Automatically recommends % of calories per meal which is unnecessary, should be an option to opt out of that. I wish I hadn’t paid for this app! Needs lots of tweaking and clarifications.","Hi, thank you for your feedback! We are happy to receive your suggestions here: https://yazioen.featureupvote.com/"
126,5,2020-02-13T14:19:16.000Z,Standind Strong,Using App,I like to be able to track my calories and what I eat but I would like to be able to print it because I am taking a nutrition class and I chart and turn it on weekly. Right now I have to make two entries because I can’t print this program.,"Hi,"
127,5,2021-02-07T02:54:37.000Z,Tikicook,Yes!! The perfect Fasting App!!,This App does it all!! It is absolutely worth the annual subscription price.,
128,1,2020-01-31T18:31:20.000Z,jsushebdudna suir,Wrong info,The scan doesn’t give you the right info on the product you scan. Just scan a truly and it told me have 0 calories when In the can says 100 calories. You charge $30 for this app. There is some free one that are much better.,"Hi,"
129,1,2019-10-15T18:43:32.000Z,DarbeysMinions,Watch app is really buggy,"I really wanted to like this App. I originally got it as an alternative to MyFitnessPal. One of the main reasons was due to the “highly” referenced Apple Watch app. Unfortunately that never works. Before the latest update it was buggy. Now, after the latest update the watch app just says “loading” and never moves from that screen. Very frustrating. After several days of troubleshooting I have had enough and canceled my subscription. Wish I could get a refund.",Hi!
130,3,2018-11-09T19:59:26.000Z,azadta,Can’t delete the account,"There is no way to delete your account. When you go to help section, it tells you to email and ask your account to be deleted! I did this a couple of months ago but they have not deleted my account yet!","Hi, we are already preparing a better solution for this! If your account still has not been deleted, please send an e-mail to help@yazio.com and I will check this. Kind regards, your YAZIO-Team"
131,5,2019-02-14T11:25:35.000Z,Coletrain335,Brings new sense of optimism to weight loss!,"I am always skeptical when I download and app but today I feel like I can do this!   The app has recipes that will actually fit into my lifestyle.  Everything is easy to understand, easy to follow and easy to be healthy!",
132,5,2019-09-18T02:41:31.000Z,miketripp,YAZIO is awesome,I have been counting calories for nearly a year with this app and have lost 40 pounds to date. It tracks my food (not too hip on the new format yet) gives me credit for activity and lets me easily log repetitive foods. I’m still getting used to the new format. Jury is out.,
133,1,2021-01-02T17:15:37.000Z,gdbjr,The basic functionality doesn’t work,Not sure what happened to this app but at least in the current version the basic functionality doesn’t work. I got this app to help monitor what I eat. Yet this app gives me no guidance for the amount of calories to eat per meal. Which was the whole point of it.,"Hi,"
134,1,2019-11-07T12:34:05.000Z,gibbs.christina,Tricked into purchasing a plan,"I had just downloaded the app to try it out, and as I was setting up an account to get started. I had my finger slightly resting on the iPhone home button and before I knew it I was charged for an annual subscription. I feel like the app was designed to make this very easy to accidentally do. I may have upgraded to the subscription in the future, but I hadn’t even had a chance to check out the app. I emailed about a refund but have not heard back.",
135,4,2019-10-16T11:44:51.000Z,Damagetwin2077,Good overall,Recently the watch app is more responsive and usually syncs immediately with the phone.,"Hi! Currently, there is an issue with the automatic update functionality, even though we did not change anything."
136,3,2019-10-13T07:30:09.000Z,serene4,Adding recipes,"Creating your own recipe is extremely difficult. They don’t offer  much in the way of cups, oz, Teaspoon or Tablespoons. A lot of the measurements are grams or ounces.",
137,1,2020-04-24T18:49:41.000Z,Jbotter3,Not for me,"Purchased subscription today because there was no trial option. I have also cancelled today. App wants to put fasts on fixed schedule. I could not find how to edit the time that I actually fasted today. I was hoping to see an app with which I could track my fasting times, whether over or under, earlier or later than planned time and track my keto macros. This was not the app I had hoped it would be. Bummed I spent money to see under the hood then didn’t like it.","Hi,"
138,1,2020-01-06T19:51:05.000Z,SophSoph000,It took my money for PRO account without any permission,"I downloaded this app and at first everything was okay and I was suprised why there were no ads and everything was unlocked and it seemed to be a lot of opportunities. But then I got this email about Apple receipt and there was an information about PRO account purchase. I didn't even notice how it took my money. I never CONFIRMED ANYTHING. I already send an email about refund, I hope I will get my money back because its a lot of money for me","Hi,"
139,2,2019-07-29T06:49:25.000Z,PrimalZ,Good app but some problems,The app is great I terms of recipes and clear ingredients and instructions. My main gripe with this app is that you cannot edit recipes if you can’t eat something in it or don’t like something. I know you can manually create recipes but it would be great if you could easily edit ones that are already in there! Also maybe have the ability to use tablespoon and teaspoon instead of oz!,"Hi! By the end of this year, it will be possible to swap ingredients or leave them out completely! Kind regards, your YAZIO-Team"
140,5,2021-03-02T19:05:47.000Z,youarethe*******************,Family Sharing With Subscription,"I love this app. It is probably the best calorie counter app I have ever used! I just have one question. With the YAZIO subscription, does it include family sharing among all of your other family members when purchased?","Hi,"
141,1,2021-05-27T08:12:54.000Z,Shelbyd505,SCAMMMMMMMM,"Total scam. I paid for a year then was logged out a few days later. They finally get back to me asking for receipts and asking for my email address (that they sent the email to), birthdate, height, and then proceed to tell me that I purchased through some channel other than the App Store. I asked for my money back repeatedly and suddenly they can recognize that I purchased through the App Store and won’t return my money. I can’t believe y’all are in business. Total scam.","Hi,"
142,5,2019-11-17T16:04:24.000Z,Vkrouse,Amazing,This is the best app I’ve seen that does everything for you try it you will love it also. Works with my Apple Watch and phone to count calories and workouts to let me know everything I need to keep my food in check.,
143,2,2019-12-17T00:49:48.000Z,Rgensler,Not enough foods in database,"I’m a bit frustrated with this purchase. It has a very low food database for my area. I spend far too many hours trying to enter food manually. That’s not what I purchased this app for!  It has a nice interface and is otherwise easy to use. But if I can’t enter a meal within a couple minutes, I lose interest in this app and wish I had stayed with my previous app. Not impressed YAZIO. Sorry",
144,5,2020-01-18T10:13:47.000Z,trying to get my life back,Very easy to follow,I’ve been using this app for four days. So far I lost 5 lbs. I have been drinking a lot of water doing the low carb high protein diet and exercise. I’m sure a lot of the reason is because of my bad habits before. But definitely feeling better.,
145,1,2019-08-10T11:18:11.000Z,Mamalewis2008,Every serving size is set to OZ,"I really wanted to like this app, as I’m sick of MFP. But every thing is set to a one oz serving size and there is no way to set it to grams, servings or anything but OZ. Entering food is an incredible pain and things often don’t come up right or the nutrition listed is just wrong.","Hi, you can change the units within your settings! All information on units and measurements can be found here: https://help.yazio.com/hc/en-us/articles/360000539077-How-can-I-change-portion-sizes-and-units-of-measurement- Kind regards, your YAZIO-Team"
146,3,2019-07-08T02:06:52.000Z,Monkeyscribbles,Food data base is terrible,"There have been many times that I’ve looked up a food and found out that there are multiple listings for the same food but different calories. In more than one case I actually looked the food up and discovered none were correct. What’s the point, unless you want a vague approximation or what you ate?","Hi, thank you for your feedback! We are currently putting a lot of effort into our database, so the quality should rise soon! You can always recognize verified items by the green check mark. Kind regards, your YAZIO-Team"
147,4,2021-05-26T22:12:40.000Z,DaNnA tHe aNiMaL lOvEr,nice,"i got this app hours ago and its pretty good , but im not really focused on gaining muscle i wanna gain weight. and i dont know if i click the gain muscle option im not sure if its gonna also make me lose weight or if it doesn’t do anything just gain muslce and i’m waisting my time because i like this app i think its very helpful but im very skinny trying to gain weight so if you could add the option to gain weight that would be very helpful. or answer back so i know if muscle only helps gain muscle or adds weight , maintains weight or loses weight. but overall i think this app is very helpful to me and other people.","We are working on this option and we hope that we'll implement it in the future. However, you can also use the option to gain muscle in order to gain weight, as your daily recommended calories intake will be increased. Kind regards, your YAZIO-Team"
148,3,2019-09-22T23:09:26.000Z,Jferrato,Good but lacking a ton,"Need to add fibers and net carbs especially if your going to tout Keto. Ended up paying for the full version thinking “Hey, they promote keto and low carb all over! They definitely do net carbs in the full version...” Nope...love the UI and would prefer to use this over Carb Manager but at this point I can’t recommend it until they add better features that are common place these days",
149,1,2019-11-06T13:00:02.000Z,Dawnee Schwanee,YAZIO,"There isn’t any place on this app for cancelling. Now they have charged me for another year that I do not want because I can’t find any button or sentence to CANCEL. Their “help section “ was not helpful. There is also no way to contact this app. Now as to the app itself,  I agree with the other subscribers that the food database is too elemental. The other complaint is most of the recipes and foods are in ounces or grams. This is unfamiliar to those of us who use the decimal, teaspoon and cup method of measurement.","Hi, thanks for your feedback! Feel free to use the ""Submit a request"" functionality in our help base in order to get in touch with us: https://help.yazio.com/hc/en-us/requests/new"
150,3,2018-05-04T12:01:28.000Z,mylillove1,Pretty good!,"I’ve only had the app for 4 days! I like but should still have a way to show you what what! By that I mean that for example, the bae at the top with the red, yellow and blue, I know it told us in the begging what they mean but what if you forget! How can I look it up EASILY! It should also have more availability with the bar scanning! Maybe a bit for verities in recipes!",Hi!
151,5,2018-08-28T12:19:00.000Z,KBmoyer,Better than MyFitness Pal!,"The bright colors, easy to use tracking, and ability to sync to my Apple Watch for FREE are just a few of the reasons I won’t use any other app. I’ve lost 10 lbs in 6 weeks using the meals and the calorie counter. Great app!",
152,3,2018-11-08T17:48:40.000Z,staryan,Not the best,Good looking UI but I scanned several food items that had the wrong calories and nutrient entered. It was very difficult to change them and found myself adding new foods to this app a lot. I have used my fitness pal in the past with no issues. I just don’t have the time to enter nutritional data for every product I eat.,"Hi, thank you for your feedback. We are constantly working on improving our database - you can recognize verified foods by the green check mark. Thanks very much for contributing by entering food details! Kind regards, your YAZIO-Team"
153,5,2019-01-07T11:52:17.000Z,bethyg17,I LOVE THIS APP,"It’s absolutely the only fitness app that works for me!! It doesn’t change my goals/nutrition based on its own recommendations, it’s easy to use, recipes are easy and fantastic, it’s so helpful!! I recommend this app to anyone with any fitness goal!! Please give it a try!",
154,5,2021-05-09T10:45:06.000Z,BBAMW,What I’ve been looking for!,"Accurate, very easy to use, lots of useful information to help one track calories, carbs, fat, protein as well as steps and miles to motivate activity. Also tips throughout the day to keep one focused. Great tool!",
155,1,2021-08-21T22:02:33.000Z,chie :),App keeps on resetting my data,"When you are not logged in (or doesn't have an account), Yazio suddenly will erase your data. This has now happened the second time. Never had this happened to me before except for this week. All my input loss. Before when it doesn't require you to log in, data is all intact. I have used Yazio for more than a year now and it's not fair to just delete my data again and again.","We'll be happy to take a closer look at your problem. Could you please contact our support team at request.yazio.com and send us your date of birth, your date of birth, a copy of your PRO purchase receipt and possibly also your user ID? Please describe the problem in more detail and send us also screenshots, if possible. Thank you for your cooperation! Kind regards, your YAZIO-Team"
156,2,2021-06-12T22:28:13.000Z,TonyAgain,didn’t work for me,"after paying for a year subscription, the app wouldn’t recognize my account. always asking to become a member to access ‘PRO’ level. tired of it  removed the app and cancel (no refunds of course, that part worked! )","We'll be happy to take a closer look at your problem. Could you please contact our support team at request.yazio.com and send us your date of birth, your date of birth, a copy of your PRO purchase receipt and possibly also your user ID? Please describe the problem in more detail and send us also screenshots, if possible. Thank you for your cooperation! Kind regards, your YAZIO-Team"
157,2,2020-01-09T14:28:44.000Z,Vanessa A-G,Disappointed,"Honestly I’m not impressed with this app, with my Fitbit it had the barcode scanner to add food in the meal planning. The fasting appears to be the same times daily my other app breaks the times up during the week so your not fasting the same time daily, I have to add my steps and weight loss because it doesn’t sync to my watch or my scale. The only thing I like are the recipes. All of this Manuel entering is dated.","Hi,"
158,5,2020-06-30T15:57:21.000Z,Lixightheaded,Awesome customer service,I purchased the pro version through an incorrect account which I reached out to YAZIO about and they were able to correct the issue almost immediately. Thank you ! Love the app,
159,1,2019-09-21T16:34:35.000Z,pucksnballs5,Costly ‘Pro’ for what the app offers,"I like the reminders and that’s about it. It does not seem as user accommodating as it should. I desperately want a refund since I am only a week in and not planning on using any longer. I Made a big mistake jumping the gun on this app. I have found a few others that are less expensive and actually provide more. More foods, more options to personalize your journey. Try the Keto app.... it’s a much better option!",
160,5,2019-01-29T12:47:59.000Z,Cole Kaz,YAZIO is amazing!,"YAZIO has been amazing in just these past few days it has not only helped me record my health, but has encouraged me to eat more wholesome foods! I fell so much better now that I have gone outside more and eaten better for just three days!",
161,5,2019-04-17T05:05:39.000Z,blakes29,Keto Diet,"I’ve recently started the keto diet and this app is perfect for tracking your macronutrients (carbs, protein, fat). For any diet really, as it allows you to pick the percentages of each macronutrient and many other cool features! I definitely recommend the pro version!",
162,5,2021-01-30T18:46:00.000Z,linsny,Accountability Made Easy,"Having reached my weight loss goal for the first time ever, I am convinced Yazio made the difference! I have created meals, learned to navigate the Frequent food list, and tracked daily activity, I am accountable for my progress and I really love the app!",
163,5,2021-01-06T17:18:13.000Z,Brd1919,Nice features,I like the accurate calorie count. I like the water intake reminders. It is also interesting to get an estimate of the calories burned with exercise although that number can be inaccurate. The food list is extensive.,
164,1,2019-10-01T14:55:10.000Z,Upset Steve,False Advertising with Garmin Connect,"Purchased subscription after Pro version advertised integration with Garmin Connect mobile app. Every time I open YAZIO, the connection has to be re-established. There is also no evidence that data is being sent from the Garmin App.",
165,1,2019-10-14T20:49:29.000Z,Cattsee,"Clunky, hard to use.","I hate to cook! I hate preparing food! The more time I have to waste in the kitchen; the more I hate it! The more time I spend weighing and fiddling to get the portion size correct; the more likely I am to get frustrated and walk away! I’m accustomed to calorie counters that offer you portion size options. YAZIO wants me to measure everything! And only offers me oz or g. I’m on the third day now, and already I hate it! Wish I had never bought the pro upgrade! Stupid app!",
166,5,2020-07-21T00:42:36.000Z,WA9E,"new version not as good as last years, sad",I really enjoyed using your previous version and was getting a real health benefit and weight loss! The new version has taken some getting used to!,
167,5,2019-10-01T02:12:08.000Z,atshinn,Personal success,Slept through good and balanced eating as a student and working life. Now retired at 65 yrs old I have taken a 12 month balanced live course with great success. I have lost 42 pounds. Reduce waist 6 inches and reduced BMI 7 points. Feel great. Looking to lose an additional 30 pounds!,
168,3,2020-04-09T13:45:47.000Z,Guadrosales,Just a few things.,"So it’s quite a good app but there’s a few things that bother me. For instance I have separate step counter and it tells me how much I have walked, the steps and calories. But seems like YAZIO doesn’t do that. It doesn’t track everything. I take about 3,000 a day steps and it only tracks about 200 of them.","Hi,"
169,4,2020-03-07T19:26:31.000Z,e2kk6n,Love the app but Apple Watch synch doesn’t work,"I switched to YAZIO from another app. Love the app, but the Apple Watch app will not synchronize without me restarting the watch each time. The database of foods is very good, but still needs to be expanded. Overall a very good app, but some improvements needed to reach 5 stars for me.","Hi,"
170,1,2017-10-31T13:48:41.000Z,PhantasyConcepts,app might be okay but is greedy for compliments,"I loaded the app, tried to enter my breakfast on the FIRST DAY and with every entry I made, it took forever to come back with the item I selected from the list and then once I added it, the app demanded a rating as some sort of reward for finally doing what I asked. I wanted this app for my Apple Watch but it won’t even let me enter a decent meal on my phone so I doubt it will be much more useful on my watch!",Hi!
171,5,2018-07-12T13:47:59.000Z,TinyFeeshMom,This is a helpful app when tracking calories and activity!,"I really like this app. I wish it had more accurate calorie counts for the food and it could be measured  in ""servings"" though. I have to custom enter a lot of foods I eat.",
172,5,2019-01-12T22:11:03.000Z,Simple easy in control,Best app ever used!,"I’ve used WW as well as a bunch of other “weight loss” apps. However, this one is so comprehensive! Breaks foods down into protein and carbs, uses your exercises to modify calorie intake, has great recipes and a way to add ingredients to your list. Just awesome app and so easy.",
173,5,2019-09-24T17:37:28.000Z,Dmyourz,Good app but needs work on watch,I tried to sign in using my Apple ID and it failed countless times and still not be able to sign in I could sign in my phone but not watch . Please fix,"Hi! Did you originally create your account using SIWA? If so, choose login on your watch and use SIWA. If you previously used your account with e-mail/password, please use this data to log in to your account. Kind regards, your YAZIO-Team"
174,5,2019-09-11T20:13:02.000Z,Kittyhisses,New layout is great! :),"Oh snap! I take back my former hatred for Yazio. I’m still not a fan of the recipes (lol is cereal really a recipe?), but the new layout is great! I love being able to see everything at a glance instead of scrolllllling so far down. Good job, devs!","Hi, thank you for your feedback! We are happy that you like the new design! Kind regards, your YAZIO-Team"
175,3,2020-06-15T23:09:47.000Z,Bxzsafgydygvdv,Good not Great,I like this interface and many features with the app but the serving sizes that come up for foods in the database are consistently wrong. If this gets fixed I would give it 5 stars! You just have to know that what it’s showing you on the app may not be accurate so be ready to read your labels closely.,"Hi,"
176,3,2021-01-15T01:29:14.000Z,MaxB321,"Great for calorie counting, but not many recipe options","Very good service for counting calories, creating recipes and meals, and keeping track of things. But the recipe options are limited and most are not very appealing. This is coming from someone who is not picky and is trying to gain weight, the lower calorie options may be better.",
177,5,2020-05-18T23:48:34.000Z,Pat iTunes,Flexible Program,I really enjoy the fact that I can adjust the food portions to fit my needs.  Most of the foods I eat are already listed.  This program is a real help in figuring my diet needs.  Thank you!,
178,4,2020-05-23T16:35:27.000Z,win chris,This is very close to being an excellent app,"It has almost everything I need to help reach my goal , for the most part easy to use. Wish it had social media in the app instead of Facebook and more things verified.",
179,3,2020-02-08T06:58:17.000Z,Korelain,Please tern back the main menu!,"It was one of the best!! apps, but I accidentally uploaded it and now it’s super uncomfortable because I can’t see all the stuff I ate on the main menu  and it takes too long now to check everything and to add new food!","Hi, Thank you for your feedback! We are aware that the new update is a major change, however we are sure that a lot of things have been massively improved. So we would appreciate it if you try it out for a few days and maybe you will like it very soon! If you continue to experience issues with the adding new food into the application, please get in touch with our support team at: request.yazio.com, describe your issue in more detail, and send us screenshots, if possible. That way we can look into your problem further and try to help you find a solution."
180,1,2018-05-27T13:29:42.000Z,Meisty,Sync Issues And Ignores Unsubscribe Request,I found that this app did not sync the way I wanted for use across iPhone/iPad and Apple Watch so I decided to get rid of it.  Then I started receiving numerous marketing/advertising emails with info about the app.  I have unsubscribed from this mailing list three separate times and my requests have been ignored.  This behavior is yet another sign that the developer is not a person/company I want to do business with.,Hi!
181,4,2018-06-28T20:26:37.000Z,isis252,Pretty good,"Fairly basic I can add whatever I want, but if I put in the wrong thing I cant remove it from the food tracker. I am clumsy and tend to press numbers twice, if I want 1 of something I might get 11, also I suddenly cant use the decimal point to input .25, .5 etc","Hi,"
